0.436,0.435
0.689,0.436
0.753,0.506
0.749,0.446
0.470,0.330
0.719,0.404
0.689,0.433
0.545,0.008
0.561,0.500
0.709,0.510
0.725,0.448
0.533,0.435
0.603,0.062
0.508,0.347
0.751,0.465
0.556,0.332
0.026,0.220
0.523,0.383
0.731,0.428
0.518,0.036
0.007,0.157
0.833,0.494
0.543,0.047
0.620,0.009
0.421,0.080
0.496,0.077
0.457,0.291
0.432,0.026
0.036,0.107
0.460,0.077
0.488,0.049
0.450,0.071
0.537,0.087
0.515,0.455
0.521,0.010
0.564,0.472
0.571,0.071
0.391,0.392
0.667,0.489
0.613,0.461
0.595,0.080
0.406,0.046
0.000,0.122
0.699,0.590
0.843,0.504
0.713,0.467
0.072,0.198
0.737,0.514
0.729,0.481
0.451,0.027
0.421,0.484
0.390,0.426
0.463,0.117
0.004,0.259
0.785,0.450
0.433,0.078
0.428,0.037
0.533,0.023
0.408,0.018
0.457,0.021
0.072,0.173
0.686,0.479
0.735,0.465
0.068,0.114
0.831,0.479
0.394,0.022
0.056,0.244
0.435,0.445
0.383,0.033
0.471,0.381
0.478,0.025
0.712,0.455
0.439,0.386
0.789,0.471
0.540,0.005
0.020,0.198
0.450,0.081
0.067,0.278
0.015,0.133
0.465,0.553
0.400,0.076
0.089,0.165
0.063,0.130
0.218,0.205
0.799,0.477
0.453,0.035
0.529,0.273
0.732,0.423
0.026,0.095
0.728,0.463
0.488,0.445
0.029,0.223
0.739,0.409
0.810,0.410
0.540,0.438
0.070,0.227
0.468,0.015
0.514,0.388
0.113,0.145
0.322,0.035
0.693,0.514
0.576,0.347
0.412,0.283
0.049,0.160
0.577,0.020
0.513,0.055
0.516,0.331
0.714,0.353
0.773,0.505
0.488,0.331
0.537,0.079
0.492,0.025
0.560,0.507
0.451,0.034
0.476,0.480
0.046,0.250
0.361,0.088
0.491,0.063
0.022,0.190
0.061,0.181
0.811,0.502
0.466,0.410
0.686,0.466
0.572,0.160
0.477,0.517
0.128,0.177
0.509,0.075
0.023,0.272
0.446,0.527
0.549,0.378
0.715,0.472
0.443,0.066
0.449,0.004
0.363,0.020
0.488,0.063
0.703,0.398
0.445,0.004
0.474,0.042
0.023,0.220
0.443,0.109
0.052,0.180
0.762,0.332
0.036,0.094
0.829,0.541
0.534,0.354
0.624,0.021
0.824,0.583
0.069,0.133
0.684,0.449
0.830,0.528
0.041,0.199
0.514,0.456
0.440,0.394
0.481,0.003
0.747,0.512
0.483,0.133
0.416,0.455
0.724,0.524
0.552,0.051
0.095,0.273
0.537,0.458
0.019,0.266
0.047,0.166
0.600,0.392
0.408,0.054
0.132,0.190
0.369,0.090
0.501,0.383
0.501,0.489
0.571,0.008
0.033,0.232
0.081,0.184
0.013,0.125
0.465,0.416
0.450,0.366
0.493,0.009
0.699,0.522
0.480,0.398
0.568,0.413
0.025,0.237
0.551,0.035
0.409,0.130
0.461,0.010
0.758,0.386
0.041,0.188
0.734,0.447
0.683,0.455
0.521,0.004
0.419,0.055
0.395,0.400
0.486,0.074
0.521,0.117
0.108,0.182
0.431,0.097
0.507,0.411
0.648,0.013
0.446,0.032
0.477,0.487
0.507,0.409
0.577,0.041
0.009,0.140
0.483,0.389
0.567,0.447
0.560,0.003
0.059,0.173
0.526,0.388
0.475,0.406
0.381,0.038
0.483,0.396
0.497,0.101
0.495,0.365
0.429,0.305
0.703,0.476
0.063,0.169
0.521,0.417
0.523,0.022
0.634,0.577
0.469,0.044
0.433,0.471
0.571,0.013
0.546,0.038
0.361,0.411
0.576,0.351
0.767,0.379
0.029,0.232
0.676,0.368
0.458,0.411
0.463,0.442
0.490,0.505
0.019,0.086
0.476,0.415
0.076,0.087
0.663,0.486
0.511,0.470
0.543,0.401
0.490,0.405
0.448,0.047
0.009,0.127
0.825,0.368
0.393,0.071
0.502,0.376
0.572,0.494
0.000,0.211
0.478,0.006
0.795,0.545
0.679,0.410
0.081,0.153
0.465,0.031
0.153,0.113
0.776,0.420
0.512,0.032
0.449,0.005
0.615,0.427
0.044,0.244
0.465,0.503
0.455,0.473
0.361,0.034
0.460,0.415
0.553,0.399
0.471,0.006
0.003,0.134
0.608,0.467
0.574,0.420
0.701,0.471
0.479,0.422
0.494,0.001
0.592,0.394
0.419,0.457
0.469,0.032
0.439,0.038
0.378,0.043
0.736,0.376
0.039,0.162
0.605,0.437
0.457,0.380
0.646,0.406
0.637,0.523
0.351,0.464
0.373,0.026
0.527,0.100
0.576,0.007
0.706,0.442
0.521,0.009
0.012,0.190
0.715,0.541
0.697,0.443
0.518,0.435
0.471,0.313
0.511,0.461
0.047,0.142
0.505,0.037
0.507,0.033
0.002,0.157
0.635,0.027
0.691,0.484
0.074,0.207
0.614,0.396
0.058,0.236
0.505,0.155
0.051,0.224
0.634,0.432
0.462,0.430
0.003,0.196
0.643,0.412
0.743,0.469
0.700,0.412
0.553,0.037
0.725,0.530
0.844,0.502
0.013,0.238
0.483,0.340
0.602,0.374
0.404,0.368
0.523,0.426
0.533,0.405
0.405,0.379
0.034,0.192
0.671,0.504
0.095,0.201
0.565,0.001
0.428,0.020
0.734,0.453
0.014,0.100
0.007,0.287
0.681,0.420
0.453,0.014
0.009,0.111
0.038,0.342
0.428,0.063
0.010,0.151
0.492,0.018
0.611,0.467
0.050,0.191
0.545,0.347
0.621,0.472
0.470,0.065
0.792,0.398
0.150,0.171
0.049,0.136
0.038,0.111
0.586,0.460
0.120,0.204
0.533,0.025
0.689,0.444
0.473,0.471
0.022,0.225
0.526,0.051
0.059,0.257
0.430,0.368
0.744,0.496
0.531,0.115
0.772,0.475
0.555,0.422
0.759,0.530
0.742,0.545
0.461,0.020
0.557,0.525
0.056,0.115
0.033,0.148
0.819,0.526
0.737,0.343
0.041,0.268
0.441,0.061
0.021,0.114
0.106,0.169
0.116,0.273
0.029,0.202
0.004,0.247
0.707,0.477
0.518,0.049
0.442,0.017
0.567,0.362
0.065,0.204
0.657,0.533
0.004,0.133
0.427,0.061
0.112,0.157
0.761,0.543
0.010,0.252
0.079,0.275
0.801,0.506
0.504,0.060
0.702,0.383
0.516,0.422
0.427,0.475
0.484,0.450
0.680,0.535
0.747,0.483
0.702,0.403
0.789,0.467
0.552,0.028
0.402,0.448
0.801,0.467
0.628,0.318
0.511,0.461
0.474,0.002
0.074,0.133
0.005,0.130
0.498,0.416
0.468,0.039
0.044,0.141
0.018,0.282
0.444,0.025
0.554,0.024
0.681,0.496
0.545,0.083
0.724,0.411
0.539,0.051
0.760,0.389
0.786,0.465
0.452,0.016
0.511,0.574
0.544,0.087
0.430,0.066
0.761,0.501
0.730,0.487
0.106,0.154
0.023,0.183
0.753,0.344
0.447,0.080
0.496,0.093
0.709,0.442
0.388,0.005
0.042,0.273
0.788,0.474
0.688,0.321
0.802,0.613
0.085,0.226
0.004,0.197
0.046,0.150
0.779,0.385
0.816,0.528
0.604,0.071
0.552,0.418
0.022,0.138
0.654,0.438
0.421,0.095
0.071,0.168
0.690,0.525
0.430,0.435
0.721,0.447
0.501,0.391
0.596,0.436
0.720,0.573
0.784,0.614
0.581,0.443
0.396,0.503
0.649,0.448
0.501,0.512
0.044,0.317
0.544,0.424
0.448,0.051
0.127,0.280
0.052,0.236
0.665,0.449
0.528,0.408
0.727,0.355
0.041,0.160
0.063,0.125
0.007,0.128
0.729,0.496
0.421,0.484
0.061,0.278
0.464,0.436
0.497,0.091
0.141,0.277
0.550,0.384
0.417,0.147
0.497,0.424
0.464,0.075
0.644,0.446
0.844,0.380
0.114,0.201
0.579,0.453
0.030,0.230
0.007,0.143
0.445,0.043
0.632,0.402
0.052,0.234
0.526,0.007
0.113,0.167
0.006,0.120
0.469,0.043
0.449,0.438
0.701,0.448
0.557,0.001
0.443,0.041
0.445,0.321
0.541,0.091
0.528,0.058
0.351,0.074
0.715,0.546
0.059,0.233
0.750,0.489
0.470,0.006
0.454,0.042
0.809,0.484
0.003,0.085
0.712,0.494
0.754,0.437
